	SBP_Male	GDP	TC_Male	Country	Year	TC_Male_mg/dL
2801	130.2016	495.871645025	4.209755	Mauritania	1995	162.538803089
2802	130.1678	510.120035638	4.194431	Mauritania	1996	161.947142857
2803	130.1713	475.824870006	4.179722	Mauritania	1997	161.379227799
2804	130.2049	483.390659556	4.168826	Mauritania	1998	160.958532819
2805	130.3206	505.987756229	4.161688	Mauritania	1999	160.682934363
2806	130.5008	489.511644992	4.159831	Mauritania	2000	160.611235521
2807	130.73	485.096438975	4.159367	Mauritania	2001	160.593320463
2808	130.9867	474.376777125	4.158672	Mauritania	2002	160.566486486
2809	131.2714	488.49190862	4.159529	Mauritania	2003	160.59957529
2810	131.5529	502.187032639	4.157925	Mauritania	2004	160.537644788
2811	131.8319	532.374662374	4.155478	Mauritania	2005	160.443166023
2812	132.1166	616.106354085	4.155519	Mauritania	2006	160.444749035
2813	132.3835	609.934400506	4.15387	Mauritania	2007	160.381081081
2814	132.6505	615.56272592	4.151228	Mauritania	2008	160.279073359
2815	133.8192	1572.82450628	4.850622	Mauritius	1980	187.282702703
2816	133.6608	1643.00645213	4.844988	Mauritius	1981	187.065173745
2817	133.4924	1712.99360847	4.840127	Mauritius	1982	186.877490347
2818	133.3027	1702.29975906	4.83397	Mauritius	1983	186.63976834
2819	133.1174	1767.3938519	4.829308	Mauritius	1984	186.45976834
2820	132.9581	1877.71748853	4.824218	Mauritius	1985	186.263243243
2821	132.851	2043.1897556	4.821343	Mauritius	1986	186.152239382
2822	132.8212	2207.44401653	4.821776	Mauritius	1987	186.168957529
2823	132.8573	2339.05763859	4.829786	Mauritius	1988	186.478223938
2824	132.8873	2424.67661645	4.837365	Mauritius	1989	186.770849421
2825	132.93	2574.74348507	4.845272	Mauritius	1990	187.076138996
2826	132.9893	2660.07476816	4.85517	Mauritius	1991	187.458301158
2827	133.0308	2796.2824195	4.863967	Mauritius	1992	187.797953668
2828	133.0399	2903.7611128	4.871716	Mauritius	1993	188.097142857
2829	133.0257	2981.82375205	4.877071	Mauritius	1994	188.303899614
2830	132.964	3083.05000144	4.878776	Mauritius	1995	188.36972973
2831	132.9014	3222.20138424	4.880174	Mauritius	1996	188.423706564
2832	132.8685	3363.08947107	4.882886	Mauritius	1997	188.528416988
2833	132.8575	3529.93977476	4.886322	Mauritius	1998	188.661081081
2834	132.8729	3576.34428501	4.892793	Mauritius	1999	188.910926641
2835	132.9363	3861.03854241	4.899539	Mauritius	2000	189.171389961
2836	133.0326	3917.47003527	4.90685	Mauritius	2001	189.453667954
2837	133.1597	3966.16259585	4.913511	Mauritius	2002	189.710849421
2838	133.3312	4068.78671392	4.920136	Mauritius	2003	189.966640927
2839	133.5134	4265.67968523	4.924791	Mauritius	2004	190.146370656
2840	133.7286	4284.35873821	4.928039	Mauritius	2005	190.271776062
2841	133.9692	4419.91225736	4.930307	Mauritius	2006	190.359343629
2842	134.1888	4650.98537982	4.929847	Mauritius	2007	190.341583012
2843	134.4255	4875.9927385	4.931328	Mauritius	2008	190.398764479
2844	129.7175	5024.44480197	4.912317	Mexico	1980	189.664749035
2845	129.5213	5345.37534826	4.909185	Mexico	1981	189.543822394
2846	129.2622	5203.01488722	4.904025	Mexico	1982	189.344594595
2847	128.9411	4887.02255287	4.895772	Mexico	1983	189.025945946
2848	128.6278	4965.13390302	4.892663	Mexico	1984	188.905907336
2849	128.3077	4993.46834554	4.887263	Mexico	1985	188.697413127
2850	127.9642	4709.20889326	4.878465	Mexico	1986	188.357722008
2851	127.6692	4698.82475654	4.872122	Mexico	1987	188.112818533
2852	127.3621	4660.37178173	4.867037	Mexico	1988	187.916486486
2853	127.0625	4758.72902395	4.864114	Mexico	1989	187.803629344
2854	126.8098	4902.64499073	4.86246	Mexico	1990	187.73976834
2855	126.5708	5013.47679129	4.860554	Mexico	1991	187.666177606
2856	126.3416	5100.45045638	4.86147	Mexico	1992	187.701544402
2857	126.1154	5107.36416685	4.862863	Mexico	1993	187.755328185
2858	125.9282	5242.02183	4.866561	Mexico	1994	187.898108108
2859	125.728	4831.8193997	4.864041	Mexico	1995	187.800810811
2860	125.5625	4994.34330133	4.861426	Mexico	1996	187.69984556
2861	125.4397	5244.28972436	4.860836	Mexico	1997	187.677065637
2862	125.3534	5413.09118714	4.86515	Mexico	1998	187.843629344
2863	125.3178	5536.46919818	4.871275	Mexico	1999	188.08011583
2864	125.3375	5816.61448096	4.879854	Mexico	2000	188.411351351
2865	125.3722	5728.96765548	4.887095	Mexico	2001	188.690926641
2866	125.4426	5702.90370513	4.893992	Mexico	2002	188.957220077
2867	125.5481	5709.41956223	4.899126	Mexico	2003	189.155444015
2868	125.7031	5868.91974101	4.904982	Mexico	2004	189.381544402
2869	125.9172	5982.6538389	4.912261	Mexico	2005	189.662586873
2870	126.1663	6211.92723414	4.919653	Mexico	2006	189.947992278
2871	126.427	6333.08238868	4.925809	Mexico	2007	190.185675676
2872	126.6948	6327.01317539	4.930845	Mexico	2008	190.38011583
2873	129.314	1861.10196789	4.854965	Micronesia, Fed. Sts.	1986	187.4503861
2874	129.3318	1839.77400769	4.857399	Micronesia, Fed. Sts.	1987	187.544362934
2875	129.3862	1845.60987588	4.85923	Micronesia, Fed. Sts.	1988	187.615057915
2876	129.4604	1868.75900803	4.863511	Micronesia, Fed. Sts.	1989	187.78034749
2877	129.5443	1894.10546416	4.868045	Micronesia, Fed. Sts.	1990	187.955405405
2878	129.6674	1984.7154154	4.873579	Micronesia, Fed. Sts.	1991	188.169073359
2879	129.799	2012.00149606	4.880503	Micronesia, Fed. Sts.	1992	188.436409266
2880	129.9363	2124.09086547	4.889869	Micronesia, Fed. Sts.	1993	188.798030888
2881	130.0742	2071.90986502	4.900769	Micronesia, Fed. Sts.	1994	189.218880309
2882	130.238	2189.55199967	4.912108	Micronesia, Fed. Sts.	1995	189.656679537
2883	130.3867	2108.23108591	4.920462	Micronesia, Fed. Sts.	1996	189.979227799
2884	130.5553	1979.5621324	4.924903	Micronesia, Fed. Sts.	1997	190.150694981
2885	130.7088	2044.55055448	4.928391	Micronesia, Fed. Sts.	1998	190.285366795
2886	130.8465	2079.95492971	4.930501	Micronesia, Fed. Sts.	1999	190.366833977
2887	131.0479	2177.58907629	4.935072	Micronesia, Fed. Sts.	2000	190.543320463
2888	131.2509	2211.77390989	4.938695	Micronesia, Fed. Sts.	2001	190.683204633
2889	131.4297	2215.99611233	4.942969	Micronesia, Fed. Sts.	2002	190.848223938
2890	131.6029	2244.02121994	4.945979	Micronesia, Fed. Sts.	2003	190.964440154
2891	131.7428	2159.52960629	4.948684	Micronesia, Fed. Sts.	2004	191.068880309
2892	131.8434	2196.247196	4.951939	Micronesia, Fed. Sts.	2005	191.194555985
2893	131.9484	2185.26907449	4.951713	Micronesia, Fed. Sts.	2006	191.185830116
2894	132.0317	2134.36883105	4.95291	Micronesia, Fed. Sts.	2007	191.232046332
2895	132.0916	2074.55499186	4.952738	Micronesia, Fed. Sts.	2008	191.225405405
2896	135.9049	825.604197515	5.308165	Moldova	1980	204.948455598
2897	135.9249	812.082741238	5.291056	Moldova	1981	204.287876448
2898	135.9378	898.179682206	5.274988	Moldova	1982	203.667490347
2899	135.9312	927.673935161	5.259299	Moldova	1983	203.061737452
2900	135.885	949.056584496	5.242802	Moldova	1984	202.424787645
2901	135.8204	890.282761692	5.22578	Moldova	1985	201.767567568
2902	135.7262	952.156819004	5.208507	Moldova	1986	201.100656371
2903	135.598	955.64445568	5.188574	Moldova	1987	200.331042471
2904	135.4367	964.647286636	5.167324	Moldova	1988	199.510579151
2905	135.2263	1007.13559386	5.143054	Moldova	1989	198.573513514
2906	134.9414	978.975036279	5.115183	Moldova	1990	197.497413127
2907	134.5351	820.120090834	5.076883	Moldova	1991	196.018648649
2908	133.9748	580.994830184	5.024549	Moldova	1992	193.998030888
2909	133.4375	574.642620041	4.965313	Moldova	1993	191.710926641
2910	132.9546	398.260470198	4.902641	Moldova	1994	189.291158301
2911	132.571	394.704398013	4.847641	Moldova	1995	187.167606178
2912	132.3146	374.929710557	4.799057	Moldova	1996	185.291776062
2913	132.1313	381.770975453	4.755908	Moldova	1997	183.625791506
2914	131.9537	357.628579871	4.714242	Moldova	1998	182.017065637
2915	131.8757	346.015972295	4.674884	Moldova	1999	180.497451737
2916	131.9851	354.001668032	4.637633	Moldova	2000	179.059189189
2917	132.0587	376.436435083	4.612533	Moldova	2001	178.09007722
2918	132.2157	406.739425816	4.596791	Moldova	2002	177.482277992
2919	132.4022	434.807140592	4.582539	Moldova	2003	176.932007722
2920	132.6168	468.184492671	4.575847	Moldova	2004	176.673629344
2921	132.853	504.530065152	4.570778	Moldova	2005	176.477915058
2922	133.106	530.094708127	4.568669	Moldova	2006	176.396486486
2923	133.4755	547.673773792	4.574961	Moldova	2007	176.639420849
2924	133.8282	591.323461623	4.580884	Moldova	2008	176.868108108
2925	135.1196	425.984452476	5.054874	Mongolia	1981	195.168880309
2926	135.1363	450.063304721	5.042588	Mongolia	1982	194.694517375
2927	135.1156	464.454908289	5.029159	Mongolia	1983	194.176023166
2928	135.0906	479.400956875	5.015611	Mongolia	1984	193.652934363
2929	135.0712	493.308907769	5.00129	Mongolia	1985	193.1
2930	135.0617	524.532005322	4.989891	Mongolia	1986	192.65988417
2931	135.0594	527.229693944	4.976513	Mongolia	1987	192.143359073
2932	135.0235	538.97625758	4.962416	Mongolia	1988	191.599073359
2933	134.9857	547.856634517	4.949573	Mongolia	1989	191.103204633
2934	134.9513	519.83796885	4.938546	Mongolia	1990	190.677451737
2935	134.8816	467.41530358	4.926135	Mongolia	1991	190.198262548
2936	134.7948	419.366457415	4.905829	Mongolia	1992	189.414247104
2937	134.7169	402.613523947	4.893534	Mongolia	1993	188.93953668
2938	134.6573	408.127956748	4.881123	Mongolia	1994	188.46034749
2939	134.5679	430.808253843	4.867046	Mongolia	1995	187.916833977
2940	134.4592	436.793443359	4.841069	Mongolia	1996	186.913861004
2941	134.4359	449.896395599	4.819895	Mongolia	1997	186.096332046
2942	134.4881	460.743267609	4.805603	Mongolia	1998	185.544517375
2943	134.5891	470.52289345	4.795064	Mongolia	1999	185.137606178
2944	134.6909	471.473325797	4.780089	Mongolia	2000	184.559420849
2945	134.7944	480.779709716	4.761088	Mongolia	2001	183.825791506
2946	134.9087	498.550865395	4.739103	Mongolia	2002	182.976949807
2947	135.0854	527.821774856	4.71732	Mongolia	2003	182.135907336
2948	135.3368	577.10445789	4.702923	Mongolia	2004	181.58003861
2949	135.603	610.977059982	4.685984	Mongolia	2005	180.926023166
2950	135.8726	653.8074697	4.667779	Mongolia	2006	180.223127413
2951	136.2066	709.723423143	4.658613	Mongolia	2007	179.869227799
2952	136.5868	760.442458194	4.656973	Mongolia	2008	179.805907336
2953	134.6969	1563.36611171	5.072577	Montenegro	1997	195.852393822
2954	134.6241	1648.24133467	5.061239	Montenegro	1998	195.414633205
2955	134.5899	1501.81044599	5.048983	Montenegro	1999	194.941428571
2956	134.6432	1555.91252122	5.042432	Montenegro	2000	194.688494208
2957	134.756	1578.78510351	5.03179	Montenegro	2001	194.277606178
2958	134.8889	1613.14568502	5.023643	Montenegro	2002	193.963050193
2959	135.0287	1656.35703776	5.009639	Montenegro	2003	193.422355212
2960	135.1496	1730.85865163	4.993103	Montenegro	2004	192.783899614
2961	135.2429	1804.05255375	4.980204	Montenegro	2005	192.285868726
2962	135.3234	1958.15441483	4.968051	Montenegro	2006	191.816640927
2963	135.3729	2164.61162894	4.955802	Montenegro	2007	191.343706564
2964	135.4189	2309.47197283	4.944456	Montenegro	2008	190.905637066
2965	127.8159	1018.7166013	4.72144	Morocco	1980	182.294980695
2966	127.6906	964.54736724	4.715692	Morocco	1981	182.073050193
2967	127.5758	1029.264394	4.711424	Morocco	1982	181.908262548
2968	127.44	996.55203011	4.703891	Morocco	1983	181.617413127
2969	127.2623	1013.1536047	4.695769	Morocco	1984	181.303822394
2970	127.1018	1050.8970322	4.687213	Morocco	1985	180.973474903
2971	126.9485	1111.6887617	4.679301	Morocco	1986	180.667992278
2972	126.7746	1059.477547	4.671464	Morocco	1987	180.365405405
2973	126.652	1145.2576127	4.66664	Morocco	1988	180.179150579
2974	126.5607	1148.8967798	4.661371	Morocco	1989	179.975714286
2975	126.4049	1172.3956123	4.656237	Morocco	1990	179.777490347
2976	126.2924	1230.423823	4.652719	Morocco	1991	179.641660232
2977	126.234	1160.3542801	4.65315	Morocco	1992	179.658301158
2978	126.1858	1129.6229831	4.652524	Morocco	1993	179.634131274
2979	126.1451	1226.9064631	4.652354	Morocco	1994	179.627567568
2980	126.0744	1128.7670788	4.649846	Morocco	1995	179.530733591
2981	126.016	1248.1553509	4.645042	Morocco	1996	179.345250965
2982	125.9767	1203.1926477	4.637085	Morocco	1997	179.038030888
2983	125.9736	1277.7787946	4.627878	Morocco	1998	178.682548263
2984	126.0055	1267.8010526	4.620103	Morocco	1999	178.382355212
2985	126.101	1271.8110919	4.612651	Morocco	2000	178.094633205
2986	126.1857	1351.2672183	4.603044	Morocco	2001	177.723706564
2987	126.3062	1379.6858354	4.592728	Morocco	2002	177.325405405
2988	126.4359	1450.1227243	4.582259	Morocco	2003	176.921196911
2989	126.5349	1502.883173	4.570927	Morocco	2004	176.483667954
2990	126.6718	1530.8507231	4.562069	Morocco	2005	176.141660232
2991	126.781	1632.1342002	4.549175	Morocco	2006	175.643822394
2992	126.9329	1658.8554001	4.54142	Morocco	2007	175.344401544
2993	127.0937	1733.533863	4.533779	Morocco	2008	175.049382239
2994	133.3791	202.721355552	4.337565	Mozambique	1980	167.473552124
2995	133.2352	207.790893825	4.329534	Mozambique	1981	167.163474903
2996	133.0908	189.05298196	4.320671	Mozambique	1982	166.821274131
2997	132.9238	156.161267778	4.307419	Mozambique	1983	166.3096139
2998	132.7198	143.728718966	4.293658	Mozambique	1984	165.778301158
2999	132.4575	143.688614752	4.276071	Mozambique	1985	165.099266409
3000	132.3218	139.86525689	4.261511	Mozambique	1986	164.537104247
3001	132.2887	160.656008041	4.250095	Mozambique	1987	164.096332046
3002	132.3011	174.207582644	4.241894	Mozambique	1988	163.77969112
3003	132.3938	184.95023889	4.238498	Mozambique	1989	163.648571429
3004	132.5182	184.469729183	4.234171	Mozambique	1990	163.481505792
3005	132.6368	189.038572812	4.235647	Mozambique	1991	163.538494208
3006	132.7031	173.741410344	4.234504	Mozambique	1992	163.494362934
3007	132.7905	181.961098411	4.23656	Mozambique	1993	163.573745174
3008	132.9022	187.277206942	4.240155	Mozambique	1994	163.712548263
3009	132.9811	186.009014451	4.240644	Mozambique	1995	163.731428571
3010	133.0618	193.938044034	4.240575	Mozambique	1996	163.728764479
3011	133.2034	208.095496775	4.241419	Mozambique	1997	163.761351351
3012	133.4238	224.759362482	4.245811	Mozambique	1998	163.930926641
3013	133.6664	236.969826225	4.250598	Mozambique	1999	164.115752896
3014	133.9509	233.439265566	4.256504	Mozambique	2000	164.343783784
3015	134.3262	254.356953927	4.266655	Mozambique	2001	164.735714286
3016	134.7484	269.452205529	4.277095	Mozambique	2002	165.138803089
3017	135.1954	278.136121805	4.286183	Mozambique	2003	165.48969112
3018	135.6542	292.27871427	4.296285	Mozambique	2004	165.87972973
3019	136.1284	312.161926412	4.305614	Mozambique	2005	166.23992278
3020	136.5796	323.773699663	4.312857	Mozambique	2006	166.51957529
3021	137.0187	339.063814044	4.321022	Mozambique	2007	166.834826255
3022	137.4502	353.761095749	4.328783	Mozambique	2008	167.134478764
3023	137.2583	2263.39621888	4.723027	Namibia	1980	182.356254826
3024	137.0569	2235.44420149	4.704581	Namibia	1981	181.644054054
3025	136.8471	2179.84856488	4.68503	Namibia	1982	180.889189189
3026	136.6031	2091.40518944	4.663302	Namibia	1983	180.05027027
3027	136.3496	2029.25935123	4.641719	Namibia	1984	179.216949807
3028	136.1103	1974.08163113	4.621098	Namibia	1985	178.420772201
3029	135.9002	1988.73810045	4.601999	Namibia	1986	177.683359073
3030	135.6885	1972.39001487	4.582568	Namibia	1987	176.933127413
3031	135.4951	1903.36816653	4.563274	Namibia	1988	176.188185328
3032	135.3272	1857.54930358	4.546342	Namibia	1989	175.534440154
3033	135.1358	1831.05892841	4.528418	Namibia	1990	174.842393822
3034	134.9852	1912.61800858	4.516026	Namibia	1991	174.363938224
3035	134.8277	1986.00353876	4.50446	Namibia	1992	173.917374517
3036	134.6498	1889.2411468	4.490985	Namibia	1993	173.397104247
3037	134.4894	1969.55320801	4.479188	Namibia	1994	172.941621622
3038	134.3342	1991.60186065	4.467054	Namibia	1995	172.473127413
3039	134.1894	1995.28224973	4.455102	Namibia	1996	172.011660232
3040	134.1135	2019.01987329	4.449464	Namibia	1997	171.793976834
3041	134.0842	2026.84204311	4.444541	Namibia	1998	171.603899614
3042	134.1235	2040.34679699	4.444422	Namibia	1999	171.599305019
3043	134.254	2061.62097147	4.450256	Namibia	2000	171.824555985
3044	134.3757	2042.26309349	4.449732	Namibia	2001	171.804324324
3045	134.5155	2099.89412159	4.448348	Namibia	2002	171.750888031
3046	134.7276	2150.84064989	4.448506	Namibia	2003	171.756988417
3047	134.9775	2373.42846674	4.449497	Namibia	2004	171.795250965
3048	135.2483	2390.5987947	4.450149	Namibia	2005	171.82042471
3049	135.5237	2512.92720354	4.452186	Namibia	2006	171.899073359
3050	135.8115	2598.51265457	4.454694	Namibia	2007	171.995907336
3051	136.093	2635.61211974	4.45634	Namibia	2008	172.059459459
3052	123.8241	141.319736219	4.474001	Nepal	1980	172.741351351
3053	123.8392	149.529435575	4.464699	Nepal	1981	172.382200772
3054	123.9022	151.549957098	4.458659	Nepal	1982	172.148996139
3055	123.8861	143.59615095	4.447183	Nepal	1983	171.705907336
3056	123.8966	153.811902699	4.438068	Nepal	1984	171.353976834
3057	123.9163	159.442925669	4.429924	Nepal	1985	171.03953668
3058	123.9635	162.824945334	4.422396	Nepal	1986	170.748880309
3059	123.9618	161.714859579	4.410199	Nepal	1987	170.277953668
3060	123.9328	170.074291994	4.396949	Nepal	1988	169.766370656
3061	123.8895	173.237054514	4.382765	Nepal	1989	169.218725869
3062	123.9021	176.926406135	4.371041	Nepal	1990	168.766061776
3063	123.9301	183.640076523	4.358941	Nepal	1991	168.298880309
3064	123.951	186.520162511	4.346862	Nepal	1992	167.832509653
3065	124.0009	188.952906292	4.336275	Nepal	1993	167.423745174
3066	124.0528	199.451694673	4.324647	Nepal	1994	166.974787645
3067	124.1137	201.297780555	4.313267	Nepal	1995	166.535405405
3068	124.1896	206.823786323	4.304605	Nepal	1996	166.200965251
3069	124.2808	211.961133502	4.295456	Nepal	1997	165.847722008
3070	124.3748	213.065960689	4.285769	Nepal	1998	165.473706564
3071	124.49	217.142275372	4.275841	Nepal	1999	165.0903861
3072	124.6362	225.168678512	4.266684	Nepal	2000	164.736833977
3073	124.7787	230.501757468	4.256538	Nepal	2001	164.345096525
3074	124.9196	225.520144435	4.24465	Nepal	2002	163.886100386
3075	125.0334	229.208343822	4.229952	Nepal	2003	163.318610039
3076	125.1036	234.783326129	4.213412	Nepal	2004	162.68
3077	125.1632	237.109846229	4.196501	Nepal	2005	162.027065637
3078	125.2217	241.046979679	4.180228	Nepal	2006	161.398764479
3079	125.2778	244.537261305	4.164274	Nepal	2007	160.782779923
3080	125.3313	254.694254994	4.149549	Nepal	2008	160.214247104
3081	138.6991	15984.1463737	5.912645	Netherlands	1980	228.287451737
3082	138.1146	15750.4656776	5.892612	Netherlands	1981	227.513976834
3083	137.5113	15483.8748289	5.869092	Netherlands	1982	226.605868726
3084	136.9012	15744.5642445	5.844133	Netherlands	1983	225.642200772
3085	136.3247	16162.3311184	5.822901	Netherlands	1984	224.822432432
